"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"53000","Washington","8","SA40","93","...","    Imputed interest receipts 1/",241315,262984,284960,317269,346300,357139,389908,419460,458963,516487,586730,742848,917442,1004023,1070655,1193346,1409748,1748810,1864982,2124472,2500452,2691608,3121480,3529404,4120301,5056261,5331072,6081745,6640985,7208509,7561177,8205129,8824749,9383350,9979010,10488081,10949363,11888959,12330788,13344545,13517726,13912738,14796540,14548378,15356389,15800397,16100784,17393279,18357628,19876482,21362805,21286883,20668926,20602465,22263977,22704892,23056962,23804395
"53000","Washington","8","SA40","94","...","    Monetary interest receipts",296783,307082,336569,336206,359898,374075,403040,470157,541709,600243,695099,780817,870276,928924,990682,1166431,1397435,1515081,1708699,2051899,2408926,3049895,3849863,5015560,5599617,5495101,6534653,6563026,6667038,6540988,6906798,8163264,8561243,8101594,7445946,6991061,7222781,7852212,8369045,8544098,9912614,9478026,10846418,10994148,9972235,9561298,7752004,11173593,13443386,16071678,15796577,12352873,9766859,9791580,12067921,10656380,11372784,10711581
"53000","Washington","8","SA40","95","...","  Rental income of persons 2/",271001,294435,308816,323057,343512,358479,364661,377784,396514,413719,406991,424862,443997,484298,505637,518569,498464,458402,428210,332914,360674,365619,434699,546378,564197,604027,594707,630665,520540,485054,590131,587461,734984,1044146,1594058,2344685,2971177,3355269,3879183,4048808,4579363,4966288,5195127,5706808,5939601,6297495,6607087,6282670,5407527,5001434,7253034,9392638,11199511,13418062,14083100,15413621,16905146,18375220
"53000","Washington","8","SA40","96","...","    Imputed rent",180862,197854,213754,229037,246900,257657,262173,270198,282113,293644,287790,309311,319813,334881,327760,309367,310717,289712,249633,147592,152098,123568,117635,125965,52916,39976,-8623,-64601,-163532,-167919,-42757,-31942,43301,194507,528526,1100594,1559922,1768920,2186589,2295020,2769655,3187480,3410758,3806597,3993812,4357354,4638735,4057557,3374736,2667870,4273881,6286783,7578342,9132211,9599626,10660942,11831901,12875061
"53000","Washington","8","SA40","97","...","    Monetary rent",90139,96581,95062,94020,96612,100822,102488,107586,114401,120075,119201,115551,124184,149417,177877,209202,187747,168690,178577,185322,208576,242051,317064,420413,511281,564051,603330,695266,684072,652973,632888,619403,691683,849639,1065532,1244091,1411255,1586349,1692594,1753788,1809708,1778808,1784369,1900211,1945789,1940141,1968352,2225113,2032791,2333564,2979153,3105855,3621169,4285851,4483474,4752679,5073245,5500159
"54000","West Virginia","5","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",284931,308851,329720,342811,364647,397289,425903,454018,462719,476530,498908,555007,626887,685886,753953,850446,992086,1128093,1236133,1393610,1555160,1758531,2177486,2696233,3095812,3300118,3674741,3873088,4005699,4023238,4264873,4728222,4962124,4917218,5051480,5116423,5314665,5646868,5991323,6276889,6669899,6547272,7013999,7061673,6887754,6623124,6740749,6788964,7355863,8083503,8488600,8163336,7824414,8715834,9271734,9134609,9509841,9817672
"54000","West Virginia","5","SA40","91","...","  Personal dividend income",62684,73388,72289,76566,78973,91612,103408,113633,109419,110376,126109,125632,129180,135942,148169,172035,198578,206884,241538,274563,302238,334690,348678,380021,418619,440637,461525,497959,528950,552907,643448,771362,822074,877550,930175,985786,1113616,1196441,1349515,1391323,1381692,1330443,1431186,1363492,1449432,1381778,1761924,1794940,2221929,2571885,2522313,1833483,1616459,2127658,2522104,2444219,2654227,2729718
"54000","West Virginia","5","SA40","92","...","  Personal interest income",123021,130935,145952,153817,165209,183250,204457,224829,238569,251324,263028,316360,376211,423833,472864,549100,659290,788064,873764,1027937,1154479,1328012,1721768,2182964,2553941,2705890,3062962,3219328,3365389,3361077,3478572,3805324,3946787,3804521,3761888,3706295,3723335,3950657,4090019,4290385,4631565,4507155,4829188,4816092,4500089,4256722,3932773,4065208,4363110,4834376,5034599,5121630,4577247,4641528,4603269,4431397,4507150,4533466
"54000","West Virginia","5","SA40","93","...","    Imputed interest receipts 1/",66400,73125,79300,85165,88815,93571,101657,110134,119178,126340,134503,142384,174895,201970,230007,256015,302103,391330,423360,484689,549485,590154,719724,839932,1034564,1249947,1333535,1504019,1632821,1723545,1769054,1859297,1958728,2012890,2113654,2185245,2230186,2376515,2431260,2605757,2645896,2669276,2783403,2750543,2778300,2746728,2751471,2674850,2751524,2935724,3202450,3470992,3312537,3345142,3287919,3294104,3291903,3379101
"54000","West Virginia","5","SA40","94","...","    Monetary interest receipts",56621,57810,66652,68652,76394,89679,102800,114695,119391,124984,128525,173976,201316,221863,242857,293085,357187,396734,450404,543248,604994,737858,1002044,1343032,1519377,1455943,1729427,1715309,1732568,1637532,1709518,1946027,1988059,1791631,1648234,1521050,1493149,1574142,1658759,1684628,1985669,1837879,2045785,2065549,1721789,1509994,1181302,1390358,1611586,1898652,1832149,1650638,1264710,1296386,1315350,1137293,1215247,1154365
"54000","West Virginia","5","SA40","95","...","  Rental income of persons 2/",99226,104528,111479,112428,120465,122427,118038,115556,114731,114830,109771,113015,121496,126111,132920,129311,134218,133145,120831,91110,98443,95829,107040,133248,123252,153591,150254,155801,111360,109254,142853,151536,193263,235147,359417,424342,477714,499770,551789,595181,656642,709674,753625,882089,938233,984624,1046052,928816,770824,677242,931688,1208223,1630708,1946648,2146361,2258993,2348464,2554488
"54000","West Virginia","5","SA40","96","...","    Imputed rent",67191,73200,78765,82059,86168,88117,88191,89796,92896,95586,93448,97283,102140,109460,109232,104196,106920,99837,86837,54161,60361,53852,50979,56909,30393,28057,16376,7924,-6563,161,36607,51201,82253,121497,175962,247011,298874,310396,363028,371246,430369,485081,526638,648832,710711,758928,807189,685593,525508,398661,585270,874775,1179894,1358253,1548379,1640417,1652172,1796188
"54000","West Virginia","5","SA40","97","...","    Monetary rent",32035,31328,32714,30369,34297,34310,29847,25760,21835,19244,16323,15732,19356,16651,23688,25115,27298,33308,33994,36949,38082,41977,56061,76339,92859,125534,133878,147877,117923,109093,106246,100335,111010,113650,183455,177331,178840,189374,188761,223935,226273,224593,226987,233257,227522,225696,238863,243223,245316,278581,346418,333448,450814,588395,597982,618576,696292,758300
"55000","Wisconsin","3","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",1061609,1141933,1222717,1277693,1344235,1421227,1525186,1680700,1802510,1901739,2111160,2416680,2708603,2929222,3154451,3504855,4000112,4424776,4695383,5187353,5775102,6513211,7913887,9719737,10890774,11777693,13167907,13870303,14475489,14624899,15418784,17442668,18198385,18343236,19164914,20018327,21383069,23073859,24818201,26386575,28830179,28432950,30764215,30591111,29575160,29799662,30965941,31737282,36285660,38425221,39908295,36138794,35707452,40003782,43882417,43124389,46175933,47544091
"55000","Wisconsin","3","SA40","91","...","  Personal dividend income",231738,249982,271663,280601,296357,303507,334675,377815,397072,414505,437704,456993,458684,472303,506156,565531,630981,627522,730516,829919,949393,1080944,1190125,1357553,1469533,1560734,1709843,1815257,2040662,2231974,2595440,3173481,3436443,3744588,4001011,4374677,5160608,5688872,6605592,7331729,7877969,7413989,8000325,7656116,8286843,8616223,10788373,10663578,13281619,14380511,14253672,10369026,10354265,12878088,15488184,15145811,17345253,17812267
"55000","Wisconsin","3","SA40","92","...","  Personal interest income",500255,545274,592390,626871,669745,718651,790592,895900,985987,1069974,1262388,1538920,1789637,1970131,2151974,2443540,2893278,3345287,3553833,4053754,4486738,5101450,6335340,7903947,8952157,9736181,10958212,11538496,11989668,11962350,12322858,13766533,14176812,13838688,14057179,14000940,14134590,15057412,15556090,16316911,17867046,17685107,19356768,19109224,17351426,17007585,15759799,16955639,19452434,20930509,21321232,20061798,18317218,18623149,19253699,18298617,18782406,18797049
"55000","Wisconsin","3","SA40","93","...","    Imputed interest receipts 1/",192612,212590,237709,259824,276799,295964,330071,361852,404331,447839,487343,591651,708814,796449,882859,961970,1132125,1464617,1511559,1673292,1864572,1926010,2291262,2626919,3225391,4100675,4324806,4949011,5391504,5726358,5885950,6282500,6592422,6833638,7363238,7714348,7874266,8416875,8584253,9243630,9471205,9703473,10318003,10028589,9939599,10054510,10155824,9975356,10726346,11159736,12030913,12382115,12068510,12160231,12201925,12204700,12276990,12657978
"55000","Wisconsin","3","SA40","94","...","    Monetary interest receipts",307643,332684,354681,367047,392946,422687,460521,534048,581656,622135,775045,947269,1080823,1173682,1269115,1481570,1761153,1880670,2042274,2380462,2622166,3175440,4044078,5277028,5726766,5635506,6633406,6589485,6598164,6235992,6436908,7484033,7584390,7005050,6693941,6286592,6260324,6640537,6971837,7073281,8395841,7981634,9038765,9080635,7411827,6953075,5603975,6980283,8726088,9770773,9290319,7679683,6248708,6462918,7051774,6093917,6505416,6139071
"55000","Wisconsin","3","SA40","95","...","  Rental income of persons 2/",329616,346677,358664,370221,378133,399069,399919,406985,419451,417260,411068,420767,460282,486788,496321,495784,475853,451967,411034,303680,338971,330817,388422,458237,469084,480778,499852,516550,445159,430575,500486,502654,585130,759960,1106724,1642710,2087871,2327575,2656519,2737935,3085164,3333854,3407122,3825771,3936891,4175854,4417769,4118065,3551607,3114201,4333391,5707970,7035969,8502545,9140534,9679961,10048274,10934775
"55000","Wisconsin","3","SA40","96","...","    Imputed rent",198792,217879,235796,248240,263574,271321,272804,278224,287801,297013,289062,299921,315817,337223,336004,320059,323911,301622,259400,158622,161486,132348,130763,125743,55617,30277,-11681,-62093,-139982,-135769,-38969,-25041,17732,88361,274323,626698,908814,1047318,1299289,1357830,1651459,1915130,2046407,2355010,2526333,2801764,2991399,2653527,2087141,1503093,2450106,3772226,4757675,5804017,6308489,6752996,7018478,7649769
"55000","Wisconsin","3","SA40","97","...","    Monetary rent",130824,128798,122868,121981,114559,127748,127115,128761,131650,120247,122006,120846,144465,149565,160317,175725,151942,150345,151634,145058,177485,198469,257659,332494,413467,450501,511533,578643,585141,566344,539455,527695,567398,671599,832401,1016012,1179057,1280257,1357230,1380105,1433705,1418724,1360715,1470761,1410558,1374090,1426370,1464538,1464466,1611108,1883285,1935744,2278294,2698528,2832045,2926965,3029796,3285006
"56000","Wyoming","7","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",110072,115155,117502,128940,137873,142060,148416,158002,163645,170708,169430,206507,237584,268827,289334,339291,402793,454265,497169,562774,658780,759267,944148,1182890,1383044,1407275,1531350,1610889,1581942,1565989,1624701,1837988,1997330,2080573,2174905,2213563,2397391,2630102,2785650,2999856,3392988,3644041,3928388,3955791,3931134,4338020,4906989,5804166,7052266,7193692,7472293,5798693,6095603,7292218,8892330,8684488,9511565,9636778
"56000","Wyoming","7","SA40","91","...","  Personal dividend income",15232,17897,18880,23758,26081,25988,25641,31889,34399,34555,29964,35098,36614,39053,43272,51015,59673,67469,79976,91965,108288,126285,140440,161480,180805,167726,175855,184927,196257,211685,245975,315738,351433,392158,422548,455717,541340,589513,701155,847317,999637,1121885,1252993,1176838,1163352,1326905,1988887,2216604,3107768,3093077,2836004,1652790,1810202,2426058,3293712,2941891,3517775,3582067
"56000","Wyoming","7","SA40","92","...","  Personal interest income",59056,59249,59259,65250,70736,76740,84111,87879,91285,98972,103379,126848,152928,172966,192971,228097,275163,326227,359572,420232,490932,571641,732296,921106,1097564,1120129,1247699,1303778,1305794,1281931,1302531,1447291,1557242,1560681,1611683,1584891,1659012,1805561,1813851,1882998,2100386,2209371,2331482,2365654,2346802,2551730,2390261,3017765,3467101,3657016,4010221,3442146,3384523,3771737,4433690,4496374,4648722,4590018
"56000","Wyoming","7","SA40","93","...","    Imputed interest receipts 1/",22223,22969,26177,29431,31291,33977,39004,39964,41149,44414,47689,58518,73052,84299,95371,108787,128402,163895,176998,201709,236896,252195,308873,359355,441241,525769,547121,616160,645597,660654,666971,709519,759206,804689,872779,908848,956323,1042852,1040676,1111847,1163000,1250941,1289657,1280163,1359658,1507525,1542673,1737368,1880368,1930318,2172437,2064868,2156716,2366830,2650786,2818958,2858842,2906183
"56000","Wyoming","7","SA40","94","...","    Monetary interest receipts",36833,36280,33082,35819,39445,42763,45107,47915,50136,54558,55690,68330,79876,88667,97600,119310,146761,162332,182574,218523,254036,319446,423423,561751,656323,594360,700578,687618,660197,621277,635560,737772,798036,755992,738904,676043,702689,762709,773175,771151,937386,958430,1041825,1085491,987144,1044205,847588,1280397,1586733,1726698,1837784,1377278,1227807,1404907,1782904,1677416,1789880,1683835
"56000","Wyoming","7","SA40","95","...","  Rental income of persons 2/",35784,38009,39363,39932,41056,39332,38664,38234,37961,37181,36087,44561,48042,56808,53091,60179,67957,60569,57621,50577,59560,61341,71412,100304,104675,119420,107796,122184,79891,72373,76195,74959,88655,127734,140674,172955,197039,235028,270644,269541,292965,312785,343913,413299,420980,459385,527841,569797,477397,443599,626068,703757,900878,1094423,1164928,1246223,1345068,1464693
"56000","Wyoming","7","SA40","96","...","    Imputed rent",15085,16705,18209,18793,19343,19638,19512,19746,20267,20527,20088,28692,31489,33298,34251,32963,33993,32307,28795,20806,24257,21791,20349,22601,13812,13228,9458,6064,856,2464,12642,16970,25226,37433,54297,80829,103062,111217,130821,133478,154552,174218,195026,238430,261041,276714,305529,265699,214205,174627,260096,403992,500664,614788,708135,721414,741985,810757
"56000","Wyoming","7","SA40","97","...","    Monetary rent",20699,21304,21154,21139,21713,19694,19152,18488,17694,16654,15999,15869,16553,23510,18840,27216,33964,28262,28826,29771,35303,39550,51063,77703,90863,106192,98338,116120,79035,69909,63553,57989,63429,90301,86377,92126,93977,123811,139823,136063,138413,138567,148887,174869,159939,182671,222312,304098,263192,268972,365972,299765,400214,479635,456793,524809,603083,653936
"91000","New England","1","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",3577984,3844111,4077192,4353996,4790958,5179142,5723471,6239595,6717918,7352810,7574308,8189682,8913296,9494819,10163667,11015504,12271197,13004030,13846785,15339741,16998327,19056773,23179485,28498962,33237614,35026714,40679223,42900557,46113070,49145464,54757335,61400864,62678042,61394530,62514229,65118868,67480615,72200513,76627844,81404445,87629349,88030991,97682084,100277460,96843702,99674554,104655990,111785109,130038411,140887206,142349520,127192870,127314958,140842164,156767719,157960364,169996622,173939054
"91000","New England","1","SA40","91","...","  Personal dividend income",1199215,1301411,1320101,1361065,1457946,1568315,1758536,1922974,2003506,2192364,2113038,2152309,2162711,2230419,2399124,2556047,2724032,2583663,3018622,3408716,3799957,4252275,4726597,5413117,6162718,6253649,6961236,7059486,7512434,7830478,8738345,10546762,10564562,11111346,11612280,12571986,14027248,15340766,17870112,20346515,20971673,20605578,23233256,22765813,24230590,26341410,33485917,32858480,42012215,46542869,47080125,32502889,32332018,39661976,48027025,45934715,53376250,54617122
"91000","New England","1","SA40","92","...","  Personal interest income",1678885,1794157,1946292,2118388,2385985,2618223,2918303,3200760,3518666,3878225,4149408,4756488,5527562,6027200,6540901,7251315,8354744,9323962,9837077,11179723,12464065,14116900,17558704,21938270,25867618,27587185,32533834,34569649,37588330,40344176,44576257,49519312,50505054,48116289,46951285,46513616,46023467,48631828,49230273,51406394,56093829,56036405,63060550,64668917,58978061,58190000,55275138,64679251,76327405,84473296,81035279,75476899,71215257,72111587,77296038,78772567,81551311,81130455
"91000","New England","1","SA40","93","...","    Imputed interest receipts 1/",761042,839445,913013,997496,1084450,1124234,1234141,1311896,1418889,1544282,1722524,2071420,2508240,2783994,3064806,3280823,3708817,4555061,4675322,5190411,5825491,6048021,7152540,8200462,9835142,12257634,13468645,15505803,17498119,19694762,21360082,22680385,23456309,23649784,24576264,25606267,25621351,27145957,27310127,29274959,29958171,30968048,33834512,33948417,33545139,33870744,35050496,36858505,40623256,43299729,44229786,44875117,45276442,45494077,46953301,49724805,50543883,51881074
"91000","New England","1","SA40","94","...","    Monetary interest receipts",917843,954712,1033279,1120892,1301535,1493989,1684162,1888864,2099777,2333943,2426884,2685068,3019322,3243206,3476095,3970492,4645927,4768901,5161755,5989312,6638574,8068879,10406164,13737808,16032476,15329551,19065189,19063846,20090211,20649414,23216175,26838927,27048745,24466505,22375021,20907349,20402116,21485871,21920146,22131435,26135658,25068357,29226038,30720500,25432922,24319256,20224642,27820746,35704149,41173567,36805493,30601782,25938815,26617510,30342737,29047762,31007428,29249381
"91000","New England","1","SA40","95","...","  Rental income of persons 2/",699884,748543,810799,874543,947027,992604,1046632,1115861,1195746,1282221,1311862,1280885,1223023,1237200,1223642,1208142,1192421,1096405,991086,751302,734305,687598,894184,1147575,1207278,1185880,1184153,1271422,1012306,970810,1442733,1334790,1608426,2166895,3950664,6033266,7429900,8227919,9527459,9651536,10563847,11389008,11388278,12842730,13635051,15143144,15894935,14247378,11698791,9871041,14234116,19213082,23767683,29068601,31444656,33253082,35069061,38191477
"91000","New England","1","SA40","96","...","    Imputed rent",570072,626362,679542,728075,785097,818752,832623,857536,894744,930390,912113,850844,795209,839901,811168,759603,764539,705755,594993,313284,296263,215631,213827,223587,36183,-27836,-206683,-465405,-950632,-1066388,-613511,-702482,-528039,-111687,1070826,2835180,3968564,4366606,5269284,5359752,6414758,7279649,7470447,8510647,9291182,10820239,11588666,9692233,7282930,5050218,8582354,13346476,16958212,21050291,23073711,24666208,26108453,28470881
"91000","New England","1","SA40","97","...","    Monetary rent",129812,122181,131257,146468,161930,173852,214009,258325,301002,351831,399749,430041,427814,397299,412474,448539,427882,390650,396093,438018,438042,471967,680357,923988,1171095,1213716,1390836,1736827,1962938,2037198,2056244,2037272,2136465,2278582,2879838,3198086,3461336,3861313,4258175,4291784,4149089,4109359,3917831,4332083,4343869,4322905,4306269,4555145,4415861,4820823,5651762,5866606,6809471,8018310,8370945,8586874,8960608,9720596
"92000","Mideast","2","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",12906826,13862598,14910012,15688119,17158252,18519469,20287884,21939453,23233014,24643929,26602109,28157322,30571643,32637572,34737070,37837943,42468280,45416458,48138986,53112299,58734603,65715400,78739168,96002011,109952625,117042025,134421660,143374312,149637441,154611224,170131214,194396758,201675276,202345055,202985535,205664790,214426618,232806061,245882002,261597622,275910476,276145637,299562623,296252418,283136271,290398841,307513882,335399886,379099587,425102542,429689569,382915305,379140631,421057359,470664132,475032118,509296263,521665181
"92000","Mideast","2","SA40","91","...","  Personal dividend income",4038442,4324537,4533062,4612117,4954023,5355083,5926865,6508124,6500552,6658064,7389264,7457914,7215155,7172272,7433430,8008578,8636816,8271503,9642682,10897430,11974766,13226858,14760670,16989275,18315063,18727629,20527971,21545521,23144313,23772205,26766091,32562605,34238625,35720129,36827661,38951233,43502368,46950943,54738230,61352548,62528064,60469152,68311708,65191815,69688334,73471144,94920202,95060864,120890714,139978464,137989187,92634738,90641819,111020045,135561617,129545727,150819708,154534015
"92000","Mideast","2","SA40","92","...","  Personal interest income",6277693,6763388,7405793,7945789,8910226,9705565,10843197,11807922,12987528,14076501,15353267,17165465,19808315,21756810,23548929,26108904,30245633,33787034,35502911,39986253,44618357,50510587,61702155,76268113,89095244,95274986,110700679,118446601,124100537,128626974,140114295,158835817,163330996,160825954,156118617,151144185,151949227,165025510,167149400,175880095,185905773,186242371,201629859,198423887,178858408,177992888,170592971,201916112,225354233,256810644,249507124,231922822,218650308,225524072,243180573,246911875,254980501,254440394
"92000","Mideast","2","SA40","93","...","    Imputed interest receipts 1/",3068971,3376453,3669507,3931547,4181697,4317394,4766197,5062863,5486719,5941465,6541310,7562146,9066338,10251292,11246316,12081536,13842560,16917343,17323618,19009956,21313875,22157647,25856719,29508942,35219251,43520177,47154166,54192061,59411845,64938834,69507772,75133005,78454173,81320761,84278150,86140086,87424394,94478503,94939044,102258105,101960772,105459746,111115236,107895575,105884733,108090379,112149038,119511058,126359533,137730585,141823073,143712211,144164328,147035288,152533228,161145220,163395146,167835217
"92000","Mideast","2","SA40","94","...","    Monetary interest receipts",3208722,3386935,3736286,4014242,4728529,5388171,6077000,6745059,7500809,8135036,8811957,9603319,10741977,11505518,12302613,14027368,16403073,16869691,18179293,20976297,23304482,28352940,35845436,46759171,53875993,51754809,63546513,64254540,64688692,63688140,70606523,83702812,84876823,79505193,71840467,65004099,64524833,70547007,72210356,73621990,83945001,80782625,90514623,90528312,72973675,69902509,58443933,82405054,98994700,119080059,107684051,88210611,74485980,78488784,90647345,85766655,91585355,86605177
"92000","Mideast","2","SA40","95","...","  Rental income of persons 2/",2590691,2774673,2971157,3130213,3294003,3458821,3517822,3623407,3744934,3909364,3859578,3533943,3548173,3708490,3754711,3720461,3585831,3357921,2993393,2228616,2141480,1977955,2276343,2744623,2542318,3039410,3193010,3382190,2392591,2212045,3250828,2998336,4105655,5798972,10039257,15569372,18975023,20829608,23994372,24364979,27476639,29434114,29621056,32636716,34589529,38934809,42000709,38422910,32854640,28313434,42193258,58357745,69848504,84513242,91921942,98574516,103496054,112690772
"92000","Mideast","2","SA40","96","...","    Imputed rent",2029708,2224433,2408219,2537805,2698294,2779180,2795559,2851509,2950005,3047842,2963366,2593226,2526801,2658596,2570148,2404140,2422393,2231567,1876707,1000321,950455,698602,690804,700887,142904,-31236,-502234,-1147714,-2328503,-2557982,-1396741,-1560393,-1093231,-82086,2773515,7170440,10105161,11207487,13605375,13913259,16718870,19045080,19630120,21941600,24077928,27861127,30885440,26877432,20983400,14808810,25750798,40282285,50416774,62091735,68418925,74256565,77800750,84833245
"92000","Mideast","2","SA40","97","...","    Monetary rent",560983,550240,562938,592408,595709,679641,722263,771898,794929,861522,896212,940717,1021372,1049894,1184563,1316321,1163438,1126354,1116686,1228295,1191025,1279353,1585539,2043736,2399414,3070646,3695244,4529904,4721094,4770027,4647569,4558729,5198886,5881058,7265742,8398932,8869862,9622121,10388997,10451720,10757769,10389034,9990936,10695116,10511601,11073682,11115269,11545478,11871240,13504624,16442460,18075460,19431730,22421507,23503017,24317951,25695304,27857527
"93000","Great Lakes","3","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",10100334,10827749,11730122,12385275,13378387,14282437,15529443,16846438,18038259,19004226,20311050,21661403,23798162,25550009,27440321,30528906,34825960,38124254,40605458,44977017,50043964,56256765,67857291,83072992,94660152,101261472,113535459,119180745,124256016,126771305,135146826,150241163,157672434,156949614,162260493,167832576,180740887,195689510,208927612,221906290,238146213,234185586,251887485,248093814,239328364,240921068,248067090,256637051,284931631,306490800,314045366,275659834,270260641,302419814,330633039,328684002,354547289,364094527
"93000","Great Lakes","3","SA40","91","...","  Personal dividend income",2142371,2311506,2504372,2647995,2897322,3107518,3514065,3898325,4037861,4140631,4553769,4588799,4559761,4660937,4957754,5544103,6167801,6026138,7152301,8238186,9239113,10350880,11085198,12390831,12731363,14107857,15357789,16519971,18066296,19335622,22525366,27735104,29800906,31566527,33134092,35755099,41455242,45643276,53278408,58637983,61955422,58725626,62685196,58720199,63193781,66591030,83712021,82613625,100242256,110980972,109859430,76005149,76348099,95188145,115145444,113351535,132045320,135509553
"93000","Great Lakes","3","SA40","92","...","  Personal interest income",4683664,5099166,5650050,6019773,6603414,7163089,8026303,8839272,9830911,10681426,11648049,13222795,15261992,16703888,18130162,20556380,24322758,27881080,29653291,33834725,37793092,43032497,53520183,66763232,78129225,83260684,94262757,98569434,103231173,104652544,109120370,119091460,123570845,119667776,120550994,119136162,120336464,129207121,133359942,139714044,150420268,148044260,161524952,158915265,145081681,141065459,129865317,143087777,158373009,173170095,173559784,159888781,145247277,148740510,152265866,148402581,152218856,152063980
"93000","Great Lakes","3","SA40","93","...","    Imputed interest receipts 1/",2075959,2278461,2502070,2705183,2879589,3035768,3379937,3672608,4059029,4405562,4821555,5555884,6622757,7392794,8122096,8856033,10384206,13166079,13611294,15120425,16952320,17626254,20888253,23967083,28736689,35860384,38136255,43328350,47496481,51020776,52907593,55587452,58542509,60109703,64065302,66527536,67852786,72805090,74257091,79756073,80612210,82174527,87136519,84376450,83793645,83830702,84166644,84388444,88141101,92857390,98492933,99430159,96463265,97703832,97444385,99219263,99728656,102622855
"93000","Great Lakes","3","SA40","94","...","    Monetary interest receipts",2607705,2820705,3147980,3314590,3723825,4127321,4646366,5166664,5771882,6275864,6826494,7666911,8639235,9311094,10008066,11700347,13938552,14715001,16041997,18714300,20840772,25406243,32631930,42796149,49392536,47400300,56126502,55241084,55734692,53631768,56212777,63504008,65028336,59558073,56485692,52608626,52483678,56402031,59102851,59957971,69808058,65869733,74388433,74538815,61288036,57234757,45698673,58699333,70231908,80312705,75066851,60458622,48784012,51036678,54821481,49183318,52490200,49441125
"93000","Great Lakes","3","SA40","95","...","  Rental income of persons 2/",3274299,3417077,3575700,3717507,3877651,4011830,3989075,4108841,4169487,4182169,4109232,3849809,3976409,4185184,4352405,4428423,4335401,4217036,3799866,2904106,3011759,2873388,3251910,3918929,3799564,3892931,3914913,4091340,2958547,2783139,3501090,3414599,4300683,5715311,8575407,12941315,18949181,20839113,22289262,23554263,25770523,27415700,27677337,30458350,31052902,33264579,34489752,30935649,26316366,22339733,30626152,39765904,48665265,58491159,63221729,66929886,70283113,76520994
"93000","Great Lakes","3","SA40","96","...","    Imputed rent",2117279,2325652,2521773,2642770,2794652,2866893,2873539,2922120,3014898,3105583,3013607,2789456,2898295,3066284,2997729,2811752,2824607,2611418,2233817,1321885,1299157,994943,957721,939186,326824,156944,-218270,-665896,-1412937,-1422378,-522312,-460784,-19638,693024,2547054,5875780,11338669,12091226,13975593,13986148,16189708,17985177,18395686,20569583,21606334,23877785,24856242,20678959,15673278,11163949,18057203,27081771,33828067,40770591,44276815,47757999,50528453,55102770
"93000","Great Lakes","3","SA40","97","...","    Monetary rent",1157020,1091425,1053927,1074737,1082999,1144937,1115536,1186721,1154589,1076586,1095625,1060353,1078114,1118900,1354676,1616671,1510794,1605618,1566049,1582221,1712602,1878445,2294189,2979743,3472740,3735987,4133183,4757236,4371484,4205517,4023402,3875383,4320321,5022287,6028353,7065535,7610512,8747887,8313669,9568115,9580815,9430523,9281651,9888767,9446568,9386794,9633510,10256690,10643088,11175784,12568949,12684133,14837198,17720568,18944914,19171887,19754660,21418224
"94000","Plains","4","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",4377628,4692120,4973502,5194850,5508570,5852599,6244170,6728459,7096220,7315105,7984477,8930332,9966882,10825022,11799262,13360083,15416161,17380481,18608956,20871076,23295659,26273631,32029447,39590720,46616648,49058080,53902686,56366687,58236190,58497957,61044540,66532276,69978390,71464504,73637295,76084576,80248890,86391176,91626287,98351923,105255929,104560602,112585463,112439903,110088976,113445408,116045713,118872654,132728171,146385315,154339341,138048702,137377822,152164914,171293946,165194219,178012877,183229387
"94000","Plains","4","SA40","91","...","  Personal dividend income",675899,784134,834453,875193,908571,1000714,1099695,1230803,1233181,1276870,1383866,1443743,1466425,1526628,1648970,1891060,2156631,2216148,2613147,2991761,3385077,3829304,4230888,4838023,5281916,5421402,5749769,6247394,6914241,7529482,8903608,10789281,11620125,12643638,13583786,14809658,17364317,19118300,22083881,24779000,26479166,26036237,28039973,27260943,29081615,31882857,39598262,40195829,49291153,56066916,57352099,40533019,40064673,48342199,59843730,56343828,65032145,66795369
"94000","Plains","4","SA40","92","...","  Personal interest income",1936121,2132457,2329981,2460098,2644498,2867458,3217356,3558214,3879279,4172251,4735053,5627134,6622000,7318776,7994190,9164929,10922150,12930251,13953052,16143845,18079777,20634230,25656671,31967109,38357750,41240898,45707559,47651093,49656874,49428744,50349156,53949568,56157372,55966717,56009365,55628546,55896999,59519251,60959123,64535551,68765869,67713728,73413314,72541006,68024935,67620537,61824354,65185768,71801831,79968293,82577016,79067559,74311238,75302218,80204952,75387051,77560084,77803563
