"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"09000","Connecticut","1","SA7N 1/","902","512","        Motion picture and sound recording industries",78213,72279,73551,81112,73540,68934,65595,61812,66296,144898,155046,190923,212365,216568,251461,343053,358065,430719,426473,"(NA)"
"09000","Connecticut","1","SA7N 1/","903","515","        Broadcasting (except Internet)",203505,221233,249301,272980,259640,285725,315023,347469,410940,448668,451465,450363,493016,539389,615706,668980,732721,802165,829663,"(NA)"
"09000","Connecticut","1","SA7N 1/","904","516","        Internet publishing and broadcasting 2/",51956,59669,72226,70296,51766,42052,55059,44983,45869,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"09000","Connecticut","1","SA7N 1/","905","517","        Telecommunications",944426,968727,1049199,1039710,922589,919722,951129,963009,926279,953653,952165,825866,783116,771448,749800,791763,802389,830438,844099,"(NA)"
"09000","Connecticut","1","SA7N 1/","906","518","        Data processing, hosting, and related services",221039,264995,333155,316672,271221,260865,274913,281656,309984,183467,145867,138579,138276,146901,132237,124095,121902,133890,132199,"(NA)"
"09000","Connecticut","1","SA7N 1/","907","519","        Other information services 2/",51991,52765,48006,43568,37032,31906,29915,30190,31148,182974,192568,214794,237409,223617,247515,192164,194941,209196,238891,"(NA)"
"09000","Connecticut","1","SA7N 1/","1000","52","      Finance and insurance",8749297,9937404,11157426,12156707,12157135,12941335,14447154,15767992,16887818,18242042,17626383,15631179,16954747,17968361,17846590,17156608,17750411,18355285,18266947,18008287
"09000","Connecticut","1","SA7N 1/","1001","521","        Monetary Authorities-central bank",0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,"(NA)"
"09000","Connecticut","1","SA7N 1/","1002","522","        Credit intermediation and related activities",1752813,1904899,2086192,2180695,2315286,2473345,2498760,2595170,2586097,2603426,2602653,2470973,2394451,2471035,2587523,2638720,2693226,"(D)","(D)","(NA)"
"09000","Connecticut","1","SA7N 1/","1003","523","        Securities, commodity contracts, and other financial investments and related activities",2908984,3546548,4251038,4776183,4575365,4756522,5667863,6564344,7547921,8377575,8179728,6657811,7880500,8494517,8004000,7239850,7639640,7700276,7689106,"(NA)"
"09000","Connecticut","1","SA7N 1/","1004","524","        Insurance carriers and related activities",4055589,4440234,4760440,5133269,5202660,5630007,6192055,6514714,6646129,7188989,6775554,6447473,6665519,7001648,7248268,7275704,7414958,7803910,7696660,"(NA)"
"09000","Connecticut","1","SA7N 1/","1005","525","        Funds, trusts, and other financial vehicles",31911,45723,59756,66560,63824,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"09000","Connecticut","1","SA7N 1/","1100","53","      Real estate and rental and leasing",764852,834529,937047,960363,948065,918765,945652,1016173,1094487,1177039,1139331,1039449,1076221,1161138,1255834,1248627,1288684,1410513,1441336,1362089
"09000","Connecticut","1","SA7N 1/","1101","531","        Real estate",571152,607845,678963,691788,680944,653683,670884,732057,761607,831194,832967,771667,807706,848708,940962,919586,963872,1062276,1090267,"(NA)"
"09000","Connecticut","1","SA7N 1/","1102","532","        Rental and leasing services",178366,201573,231492,234343,225903,228409,238104,243935,280726,300472,261364,214652,211847,246882,245260,256935,256404,269559,253920,"(NA)"
"09000","Connecticut","1","SA7N 1/","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)",15334,25111,26592,34232,41218,36673,36664,40181,52154,45373,45000,53130,56668,65548,69612,72106,68408,78678,97149,"(NA)"
"09000","Connecticut","1","SA7N 1/","1200","54","      Professional, scientific, and technical services",5700912,6143220,6798304,6976110,6470720,6338246,6491429,6787639,7218921,7765709,7990911,7517405,7666630,7957368,8282106,8439504,9208607,9559716,9885918,9887838
"09000","Connecticut","1","SA7N 1/","1300","55","      Management of companies and enterprises",2989438,3180325,3318924,2988583,2645783,2904567,3103590,3256895,3613177,4206364,3896079,3762793,3760769,3983578,4779101,4945584,5213597,5351657,5383324,4833449
"09000","Connecticut","1","SA7N 1/","1400","56","      Administrative and support and waste management and remediation services",2257453,2298190,2467635,2506625,2475462,2474358,2661943,2810551,3003771,3326553,3331522,2976104,3134552,3330444,3495435,3497627,3713554,3915001,3925166,4109717
"09000","Connecticut","1","SA7N 1/","1401","561","        Administrative and support services",2053817,2086931,2228977,2268975,2232082,2222934,2389494,2527705,2700346,3010370,3014717,2684193,2839462,3019557,3182256,3174761,3372581,3569537,3575014,"(NA)"
"09000","Connecticut","1","SA7N 1/","1402","562","        Waste management and remediation services",203636,211259,238658,237650,243380,251424,272449,282846,303425,316183,316805,291911,295090,310887,313179,322866,340973,345464,350152,"(NA)"
"09000","Connecticut","1","SA7N 1/","1500","61","      Educational services",1434493,1503231,1646277,1739798,1901705,2026593,2118568,2162004,2316474,2500065,2710475,2874198,2972143,3095778,3270476,3424085,3559151,3655950,3691196,3843527
"09000","Connecticut","1","SA7N 1/","1600","62","      Health care and social assistance",6590126,6857657,7265081,7685828,8168865,8502084,8918994,9322844,9817792,10407144,11124170,11511828,11809975,12097803,12510671,12713679,13154468,13372229,13672452,13862778
"09000","Connecticut","1","SA7N 1/","1601","621","        Ambulatory health care services",2745993,2832558,3009233,3181742,3377595,3465041,3657693,3808134,3980546,4183330,4433467,4626713,4790822,4916885,5169067,5326326,5568935,5775079,5970886,"(NA)"
"09000","Connecticut","1","SA7N 1/","1602","622","        Hospitals",1985353,2012978,2097675,2242536,2408202,2576013,2718687,2868785,3012913,3224434,3508675,3635225,3712838,3863431,3961417,3929986,3999942,3904426,3918571,"(NA)"
"09000","Connecticut","1","SA7N 1/","1603","623","        Nursing and residential care facilities",1358291,1453513,1541176,1594069,1656483,1709305,1747288,1800731,1888168,1981306,2075696,2100154,2120734,2123101,2124189,2141904,2208507,2238898,2259491,"(NA)"
"09000","Connecticut","1","SA7N 1/","1604","624","        Social assistance",500489,558608,616997,667481,726585,751725,795326,845194,936165,1018074,1106332,1149736,1185581,1194386,1255998,1315463,1377084,1453826,1523504,"(NA)"
"09000","Connecticut","1","SA7N 1/","1700","71","      Arts, entertainment, and recreation",507565,539659,589631,635834,615127,635724,663059,684926,713910,701903,719542,699582,690264,705740,735801,764954,821307,847021,879094,909134
"09000","Connecticut","1","SA7N 1/","1701","711","        Performing arts, spectator sports, and related industries",161387,168345,184321,205444,167594,176828,190359,196753,216403,183542,180823,179343,165134,169874,168516,169088,184356,195798,201583,"(NA)"
"09000","Connecticut","1","SA7N 1/","1702","712","        Museums, historical sites, and similar institutions",37007,42156,45247,46431,48279,49965,51883,52999,54041,56336,61661,60919,60876,61571,63528,64737,69008,72799,75606,"(NA)"
"09000","Connecticut","1","SA7N 1/","1703","713","        Amusement, gambling, and recreation industries",309171,329158,360063,383959,399254,408931,420817,435174,443466,462025,477058,459320,464254,474295,503757,531129,567943,578424,601905,"(NA)"
"09000","Connecticut","1","SA7N 1/","1800","72","      Accommodation and food services",1419988,1532875,1639534,1682290,1757324,1820964,1921563,1983348,2107391,2223722,2262232,2201705,2248827,2350113,2514415,2609191,2764183,2932533,3067945,3145725
"09000","Connecticut","1","SA7N 1/","1801","721","        Accommodation",244950,254084,280831,280760,288199,281539,303121,311413,327307,341144,359068,320973,316521,337953,355549,362221,377087,397252,388385,"(NA)"
"09000","Connecticut","1","SA7N 1/","1802","722","        Food services and drinking places",1175038,1278791,1358703,1401530,1469125,1539425,1618442,1671935,1780084,1882578,1903164,1880732,1932306,2012160,2158866,2246970,2387096,2535281,2679560,"(NA)"
"09000","Connecticut","1","SA7N 1/","1900","81","      Other services (except public administration)",1791981,1841874,1971164,2029158,2140230,2222449,2288436,2325897,2465455,2577934,2621624,2555365,2529578,2577029,2658691,2712380,2850769,2930341,2970969,3057950
"09000","Connecticut","1","SA7N 1/","1901","811","        Repair and maintenance",503545,503620,516059,543030,541080,539082,552891,558535,567364,589345,573188,565159,551561,570091,561981,586306,606792,622151,632817,"(NA)"
"09000","Connecticut","1","SA7N 1/","1902","812","        Personal and laundry services",431625,456138,496942,496422,502580,521950,547636,558422,576954,588081,571404,540307,553938,569713,595227,610632,636684,673803,709878,"(NA)"
"09000","Connecticut","1","SA7N 1/","1903","813","        Religious, grantmaking, civic, professional, and similar organizations",618583,662082,718024,761418,872285,910679,919551,936091,1027320,1075077,1133253,1137894,1151094,1145394,1160813,1159496,1203094,1223310,1245034,"(NA)"
