"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"48000","Texas","6","SA25 1/","732","63","          Insurance carriers",55136,56228,56219,57303,59304,64122,66201,68174,70989,76007,77764,80462,80099,81672,82283,84939,87431,89497,88745,89054,88956,90407,90372,88858,88040,91178,90412,90684,92707,98307,100588,99911,"(NA)"
"48000","Texas","6","SA25 1/","733","64","          Insurance agents, brokers, and services",32849,34302,35227,35273,36672,37336,38910,40328,45017,46170,48445,49270,52306,57800,60885,64860,65256,66419,80523,82536,83908,87757,91257,86758,102966,103160,105111,104188,106533,110464,109268,107192,"(NA)"
"48000","Texas","6","SA25 1/","734","65","          Real estate",114056,121041,134499,154605,170376,171823,165894,171015,185862,190904,192183,203576,214099,229872,249494,275879,297573,293451,304673,291815,271928,279077,273185,263088,260294,283750,264490,266711,299686,324146,330230,360558,"(NA)"
"48000","Texas","6","SA25 1/","735","...","          Combined real estate, insurance, etc. 4/",2972,3143,2827,4122,3619,3340,2787,3334,3004,2478,1942,1953,1898,2018,1575,1557,1339,1343,1441,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"48000","Texas","6","SA25 1/","736","67","          Holding and other investment offices",23037,25945,27592,45214,49306,58691,58273,58723,78337,94804,101054,112746,118701,109070,88331,86461,84880,97631,103861,105331,105951,88441,81065,74498,74439,88663,107401,137392,144185,157027,149909,175718,"(NA)"
"48000","Texas","6","SA25 1/","800","I","      Services",936518,950895,975174,1028670,1085260,1125594,1176644,1227658,1291037,1375229,1427023,1486647,1583248,1691729,1760368,1877231,1976425,1994075,2152082,2284306,2352655,2469870,2568939,2612553,2698879,2775704,2923649,3048209,3223939,3363640,3460293,3584427,3667426
"48000","Texas","6","SA25 1/","805","70","        Hotels and other lodging places",52899,52318,51500,52179,55152,59219,59635,60118,61268,63665,66080,68660,76140,79556,81740,89320,93013,90928,89556,88317,89940,91752,91579,89497,90803,90208,92787,94691,97851,100824,102640,104719,"(NA)"
"48000","Texas","6","SA25 1/","810","72","        Personal services",104691,103499,101688,102663,104164,103953,103938,107740,115659,124788,123276,120365,125771,132110,140469,151154,170787,174128,195104,195270,175171,176665,178964,185155,194742,186639,196628,203779,214620,225499,215473,216024,"(NA)"
"48000","Texas","6","SA25 1/","815","88","        Private households",182919,180022,177777,175879,168782,155324,153164,154906,160821,159214,148437,136764,138719,142561,142798,142793,143078,143117,141620,137518,133719,126348,124196,135450,134046,120691,119857,116076,114255,117816,114156,108968,"(NA)"
"48000","Texas","6","SA25 1/","820","73","        Business services",91432,97905,107462,119929,138884,151982,159532,174952,188209,219390,249440,277185,316682,354341,376883,420188,458645,458668,515366,504715,508201,557809,569195,580828,592739,631765,678534,729819,809758,833512,876408,936046,"(NA)"
"48000","Texas","6","SA25 1/","825","75","        Automotive repair, services, and parking",38387,39280,41455,42639,44697,46280,49268,51720,55108,58818,61253,63395,66814,70929,73411,80995,85219,84857,97500,98575,100336,104490,106432,105956,110117,111680,119980,125462,127610,124975,130839,134217,"(NA)"
"48000","Texas","6","SA25 1/","830","76","        Miscellaneous repair services",32338,33883,34523,34325,36702,37795,39483,41691,41773,44232,43166,43290,45116,45467,41715,46438,45887,43704,46198,49404,48339,50051,49488,47397,51744,50820,54927,55106,58793,65126,65662,69227,"(NA)"
"48000","Texas","6","SA25 1/","835","79","        Amusement and recreation services",28563,30034,32093,33461,38039,41266,43889,44680,48477,50360,50096,51234,52698,56205,56372,62836,65946,64548,79338,87978,97370,102586,113179,117357,116791,124145,131465,135036,138340,159559,164920,173972,"(NA)"
"48000","Texas","6","SA25 1/","840","78","        Motion pictures",10912,11135,10709,10424,10651,10303,10373,10066,10699,11634,11962,12635,12886,12180,11846,11942,12088,12121,13369,22242,24313,25418,27427,27370,28539,30974,35576,36121,36713,37909,37780,37252,"(NA)"
"48000","Texas","6","SA25 1/","845","80","        Health services",158994,163856,175892,197200,213852,228093,244988,259058,272402,281769,292362,316186,339906,364631,377941,385931,400890,417180,446188,474750,505161,533471,568142,586546,614642,640471,675869,704338,744321,755980,752987,767672,"(NA)"
"48000","Texas","6","SA25 1/","850","81","        Legal services",20801,21995,22564,24210,26616,29147,31102,32706,35128,36707,38958,41028,44841,49476,52653,56771,62330,66220,73316,76975,80909,83134,86656,84970,87294,89030,91294,92548,95098,97673,99528,100914,"(NA)"
"48000","Texas","6","SA25 1/","855","82","        Educational services",56225,58712,59556,62955,64716,65526,48289,48035,46722,47632,51193,52574,53598,58231,63371,65238,68786,73000,83068,88908,107240,102419,114063,114362,113398,113372,119494,123919,126782,137272,150624,158085,"(NA)"
"48000","Texas","6","SA25 1/","860","83","        Social services 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",40675,45487,47132,52435,54719,54586,53423,53747,56154,61037,65911,63894,67229,71378,75998,81908,90357,95785,101294,107229,112839,114634,124320,133548,144443,149521,"(NA)"
"48000","Texas","6","SA25 1/","865","84","        Museums, botanical, zoological gardens",722,770,957,830,824,891,1087,1077,1212,1207,1251,1294,1556,1665,1764,1959,2049,2222,2263,2601,2810,3008,3030,3249,3456,3900,3862,4351,4816,5308,5820,6077,"(NA)"
"48000","Texas","6","SA25 1/","870","86","        Membership organizations",86428,84829,88131,89700,91290,92755,74701,75536,76248,77399,79166,81466,86145,91797,92144,93423,95563,98689,104406,111030,118036,129665,134492,135294,140517,143589,150517,153237,157801,167809,175158,178509,"(NA)"
"48000","Texas","6","SA25 1/","875","87","        Engineering and management services 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",230681,238118,259308,262770,257399,271438,280823,287804,306597,325470,348266,369788,386200,"(NA)"
"48000","Texas","6","SA25 1/","880","89","        Miscellaneous services",71207,72657,70867,82276,90891,103060,116520,119886,130179,145979,155664,165985,168953,178833,191107,207206,206233,200799,197561,43964,46994,41838,48969,45938,47319,50368,52216,52495,47391,52564,54067,57024,"(NA)"
"48000","Texas","6","SA25 1/","900","...","    Government and government enterprises",902332,908110,940661,950511,980834,1006334,1031108,1059433,1082720,1103850,1125482,1157326,1164226,1192624,1212658,1239135,1279165,1316370,1343617,1369368,1404779,1437641,1448796,1490929,1525972,1568343,1604853,1609546,1630639,1658460,1683490,1719816,1734567
"48000","Texas","6","SA25 1/","910","...","      Federal, civilian",164603,162488,162118,160772,160465,164175,163100,161564,161664,162399,163927,165601,163827,165358,167707,174686,182754,188917,192568,192039,193996,202232,195822,195282,191275,187796,183863,184656,184429,184305,181219,184733,173500
"48000","Texas","6","SA25 1/","920","...","      Military",251267,230469,227887,209287,207754,202285,198531,196790,189842,187062,181399,187099,186076,190149,187356,189349,193348,197293,200097,195910,195808,185700,170108,175951,172977,175769,177405,169717,167632,165106,164997,167206,167574
