"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"04000","Arizona","6","SA7N 1/","1802","722","        Food services and drinking places",1756008,1896870,2046640,2142162,2239928,2364649,2557708,2800163,3094119,3341595,3284657,3147748,3177499,3332079,3569734,3778427,4056912,4408431,4633960,"(NA)"
"04000","Arizona","6","SA7N 1/","1900","81","      Other services (except public administration)",1845814,1952083,2139601,2184489,2290970,2385246,2527187,2666820,2971999,3176231,3202789,3073291,2982369,3111605,3284471,3421012,3692522,3845691,3950721,4178093
"04000","Arizona","6","SA7N 1/","1901","811","        Repair and maintenance",661102,700203,781677,797419,807510,796946,833700,890523,970268,1008609,948410,853473,805710,875284,915511,964515,1014360,1037729,1079812,"(NA)"
"04000","Arizona","6","SA7N 1/","1902","812","        Personal and laundry services",414024,437100,467656,453099,460950,486780,516674,542601,595721,630196,621917,586516,576604,590251,610464,629575,744848,790635,836584,"(NA)"
"04000","Arizona","6","SA7N 1/","1903","813","        Religious, grantmaking, civic, professional, and similar organizations",577529,633218,689675,736185,822616,873843,926515,972904,1116875,1211210,1279674,1306405,1311266,1335408,1388754,1436504,1484241,1554386,1594525,"(NA)"
"04000","Arizona","6","SA7N 1/","1904","814","        Private households",193159,181562,200593,197786,199894,227677,250298,260792,289135,326216,352788,326897,288789,310662,369742,390418,449073,462941,439800,"(NA)"
"04000","Arizona","6","SA7N 1/","2000","...","    Government and government enterprises",11027393,11652532,12421075,13393504,14466908,15399577,16248363,17319037,18485015,19708670,20679177,20684780,20353478,20449952,20641009,20818186,21170069,21663975,22022796,22821791
"04000","Arizona","6","SA7N 1/","2001","...","      Federal, civilian",1796785,1929232,2104509,2187005,2331065,2565916,2759781,2964032,3054256,3235927,3376867,3567543,3788190,3898059,3863529,3782094,3862833,4001477,4046893,4165562
"04000","Arizona","6","SA7N 1/","2002","...","      Military",777921,797038,848631,910276,1038372,1162361,1229149,1326309,1326971,1401034,1472357,1546105,1585831,1545343,1511491,1476433,1448789,1422776,1472601,1532547
"04000","Arizona","6","SA7N 1/","2010","...","      State and local",8452687,8926262,9467935,10296223,11097471,11671300,12259433,13028696,14103788,15071709,15829953,15571132,14979457,15006550,15265989,15559659,15858447,16239722,16503302,17123682
"04000","Arizona","6","SA7N 1/","2011","...","        State government",2215093,2337458,2399442,2593064,2698744,2783600,2884220,3080279,3341756,3576770,3715365,3590561,3448095,3587771,3665044,3792186,3942158,4079761,4159388,"(NA)"
"04000","Arizona","6","SA7N 1/","2012","...","        Local government",6237594,6588804,7068493,7703159,8398727,8887700,9375213,9948417,10762032,11494939,12114588,11980571,11531362,11418779,11600945,11767473,11916289,12159961,12343914,"(NA)"
"Note: See the included footnote file."
"SA7N: Wages and Salaries by NAICS Industry"
"Last updated: March 22, 2018-- new estimates for 2017."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
