"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001"
"94000","Plains","4","SA25 1/","850","81","        Legal services",28994,30085,30559,32970,37401,38940,40064,41269,43718,44624,47040,49615,52593,56221,57205,59480,62738,65221,66334,66461,69176,70160,69721,69731,71938,75709,74059,74784,76045,78034,78851,79516,"(NA)"
"94000","Plains","4","SA25 1/","855","82","        Educational services",89408,90874,94095,100830,103633,106538,95500,99301,96282,98559,105026,111650,111815,116098,122050,126993,128928,131148,135524,139027,162188,159869,174735,179625,190054,190441,191245,194854,196776,204822,211869,219247,"(NA)"
"94000","Plains","4","SA25 1/","860","83","        Social services 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",64962,71371,76356,84215,91482,95679,96717,90949,96908,102075,106972,112117,117380,126736,137317,146822,155335,164325,173191,183783,191927,198728,208935,221028,233698,241042,"(NA)"
"94000","Plains","4","SA25 1/","865","84","        Museums, botanical, zoological gardens",772,928,1313,1305,1496,1569,1609,1692,1765,1929,2015,2000,2070,1838,1911,2082,2508,2749,2923,3591,3704,4043,4298,4527,4590,4755,4944,5182,5438,"(D)",6050,"(D)","(NA)"
"94000","Plains","4","SA25 1/","870","86","        Membership organizations",151947,151075,155436,160660,162246,162834,129550,129979,130014,132540,129900,129861,129326,131331,131070,132417,132376,134951,142931,154406,163615,174223,176130,172054,175612,177371,182076,184309,190392,198492,203578,205296,"(NA)"
"94000","Plains","4","SA25 1/","875","87","        Engineering and management services 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",174216,187224,200379,198702,193351,202825,213425,219802,227755,238846,253009,261545,272446,"(NA)"
"94000","Plains","4","SA25 1/","880","89","        Miscellaneous services",81122,81448,87257,97733,115102,118938,113363,127854,134237,142421,150325,161198,151728,150768,162340,163047,160008,162759,209609,78990,89165,81116,95379,88268,92933,103259,104239,102486,109010,"(D)","(D)",123024,"(NA)"
"94000","Plains","4","SA25 1/","900","...","    Government and government enterprises",1230012,1264134,1284441,1282873,1289152,1311557,1336523,1336680,1336910,1355709,1388858,1410784,1387187,1376524,1378905,1401038,1432521,1452393,1476210,1502432,1524148,1560059,1570781,1596336,1613527,1632539,1646195,1657581,1665178,1675214,1697222,1728851,1737663
"94000","Plains","4","SA25 1/","910","...","      Federal, civilian",188075,189196,185519,183014,180264,182693,183430,180797,180181,182823,181088,184095,175444,173599,174563,177807,181605,185420,189115,188848,188933,193328,187453,186095,183519,182508,176997,178012,175817,174070,173050,183373,171445
"94000","Plains","4","SA25 1/","920","...","      Military",220836,216240,210861,194522,190939,187419,178421,169599,161231,156122,154827,155809,156881,160835,162843,166096,174124,174383,180521,180806,180570,177317,171983,169777,161631,153826,151106,145661,142568,137859,138803,136932,135927
"94000","Plains","4","SA25 1/","930","...","      State and local",821101,858698,888061,905337,917949,941445,974672,986284,995498,1016764,1052943,1070880,1054862,1042090,1041499,1057135,1076792,1092590,1106574,1132778,1154645,1189414,1211345,1240464,1268377,1296205,1318092,1333908,1346793,1363285,1385369,1408546,1430291
"94000","Plains","4","SA25 1/","931","...","        State government","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",302970,311906,304674,301022,305622,311680,321719,327741,331824,341386,347617,355507,360943,363978,370051,376273,383188,386364,379872,378931,380349,387108,388690
"94000","Plains","4","SA25 1/","932","...","        Local government","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",749973,758974,750188,741068,735877,745455,755073,764849,774750,791392,807028,833907,850402,876486,898326,919932,934904,947544,966921,984354,1005020,1021438,1041601
"Note: See the included footnote file."
"SA25: Total Full-Time and Part-Time Employment by SIC Industry"
"Last updated: September 28, 2016-- revised estimates for 1998-2001."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
