"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"48000","Texas","6","SA51","51","...","Disposable personal income (thousands of dollars)",8459985,9288598,9933309,11154945,11971371,12324917,12746662,13782880,14699254,15660888,16221670,17120655,17503118,18504987,19372442,20199041,21986242,23603711,25595044,27878454,30673472,33806852,37707347,41375957,45424795,51694485,57740452,66565762,74415604,82276366,95118868,108257628,123702276,143965795,160032458,173485551,191206871,205772496,212987053,216464087,230954855,245570902,265353756,279074571,303334157,320608443,338616225,361714389,386308529,417935478,453650971,478697937,519119019,555232504,574659210,601007165,628057148,677702511,736818623,784437968,857803885,840100891,878701412,949535148,1022626848,1033300246,1107154996,1151614713,1190399118
"48000","Texas","6","SA51","52","...","Population (persons) 1/",7626000,7623000,7776000,8111000,8314000,8336000,8382000,8660000,8830000,9070000,9252000,9405000,9624000,9820000,10053000,10159000,10270000,10378000,10492000,10599000,10819000,11045000,11236772,11509640,11758760,12018970,12267865,12568182,12903268,13191790,13497726,13887312,14338208,14746318,15331408,15751674,16007088,16272722,16561103,16621767,16667040,16806729,17056755,17398005,17759738,18161612,18564062,18958751,19340342,19740317,20157531,20558220,20944499,21319622,21690325,22030931,22394023,22778123,23359580,23831983,24309039,24801761,25244310,25646389,26071655,26473525,26944751,27429639,27862596
"48000","Texas","6","SA51","53","...","Per capita disposable personal income (dollars) 2/",1109,1218,1277,1375,1440,1479,1521,1592,1665,1727,1753,1820,1819,1884,1927,1988,2141,2274,2439,2630,2835,3061,3356,3595,3863,4301,4707,5296,5767,6237,7047,7795,8627,9763,10438,11014,11945,12645,12861,13023,13857,14611,15557,16041,17080,17653,18240,19079,19974,21172,22505,23285,24785,26043,26494,27280,28046,29752,31542,32915,35287,33873,34808,37024,39224,39031,41090,41984,42724
"49000","Utah","7","SA51","51","...","Disposable personal income (thousands of dollars)",780574,813405,906300,1037015,1086615,1111978,1126753,1238334,1340231,1454529,1507247,1607010,1715409,1832431,1997086,2073600,2211439,2344736,2484663,2615936,2779309,3007206,3386827,3822806,4246794,4714487,5263073,5941139,6623901,7464205,8557956,9616040,10817574,12131426,13164430,14251144,15799345,16906038,17733932,18494131,19697282,21200558,22753816,24571855,26633719,28692391,30948345,33634323,36532509,39412553,42091261,44224443,47278654,49717903,52265423,54690644,58435172,62999177,69637452,75469566,80647791,78361348,80089581,85734338,91360429,93396290,98744790,104482947,110587793
"49000","Utah","7","SA51","52","...","Population (persons) 1/",653000,671000,696000,706000,724000,739000,750000,783000,809000,826000,845000,870000,900000,936000,958000,974000,978000,994000,1009000,1019000,1029000,1047000,1065672,1100733,1134601,1168784,1198793,1233935,1272365,1316421,1364235,1416094,1472595,1515472,1558314,1594943,1622342,1642910,1662833,1678120,1689372,1705865,1731223,1779780,1836799,1898404,1960446,2014177,2067976,2119784,2165960,2203482,2244502,2283715,2324815,2360137,2401580,2457719,2525507,2597746,2663029,2723421,2775326,2816124,2855782,2902663,2941836,2990632,3051217
"49000","Utah","7","SA51","53","...","Per capita disposable personal income (dollars) 2/",1195,1212,1302,1469,1501,1505,1502,1582,1657,1761,1784,1847,1906,1958,2085,2129,2261,2359,2463,2567,2701,2872,3178,3473,3743,4034,4390,4815,5206,5670,6273,6791,7346,8005,8448,8935,9739,10290,10665,11021,11660,12428,13143,13806,14500,15114,15786,16699,17666,18593,19433,20070,21064,21771,22482,23173,24332,25633,27574,29052,30284,28773,28858,30444,31991,32176,33566,34937,36244
"50000","Vermont","1","SA51","51","...","Disposable personal income (thousands of dollars)",400723,388827,413319,465240,472578,497909,511199,526432,570360,595582,606835,649076,684613,714564,750539,770012,831754,918338,1028654,1111967,1211201,1307382,1442902,1605332,1739897,1929364,2086857,2293242,2561632,2755575,3156028,3529465,3952553,4436344,4849036,5189398,5743448,6173081,6626231,7151162,7859005,8668733,9005136,9224482,9909309,10276834,10816481,11414005,11944583,12482154,13416297,14289217,15378762,16409916,17110814,18032004,19178037,19341102,20558908,21532515,22782229,23050940,23441849,24617404,25518319,25706457,26500840,27159687,28159733
"50000","Vermont","1","SA51","52","...","Population (persons) 1/",359000,369000,379000,378000,375000,379000,377000,375000,377000,376000,380000,387000,389000,390000,393000,397000,399000,404000,413000,423000,430000,437000,446323,454357,463214,468533,473138,479894,485144,492174,498284,505711,512524,515594,519108,523302,526658,530035,534066,540267,549763,557708,564798,568606,572751,577748,583836,589002,593701,597239,600416,604683,609618,612223,615442,617858,619920,621215,622892,623481,624151,624817,625982,626730,626444,627140,626984,626088,624594
"50000","Vermont","1","SA51","53","...","Per capita disposable personal income (dollars) 2/",1116,1054,1091,1231,1260,1314,1356,1404,1513,1584,1597,1677,1760,1832,1910,1940,2085,2273,2491,2629,2817,2992,3233,3533,3756,4118,4411,4779,5280,5599,6334,6979,7712,8604,9341,9917,10905,11647,12407,13236,14295,15543,15944,16223,17301,17788,18527,19379,20119,20900,22345,23631,25227,26804,27802,29185,30936,31134,33006,34536,36501,36892,37448,39279,40735,40990,42267,43380,45085
"51000","Virginia","5","SA51","51","...","Disposable personal income (thousands of dollars)",3581446,3644292,4113643,4780081,5132753,5320591,5452192,5751754,6168524,6501280,6750391,7188740,7352524,7860956,8436698,9004410,10120593,10875705,11681760,12757209,14001672,15530651,16945093,18911819,20706191,23304077,25632273,28793213,31538429,34737947,39220681,43585866,49166359,54803741,59656486,65198343,72987781,78617541,84856136,90886206,100078793,107680728,113476357,118924480,127074532,133412642,139863008,146519844,153065424,162350473,171517384,182380036,197832491,209240810,219010050,234301001,252131090,268148997,286136047,301150563,312434931,313810777,324532741,339909065,357873113,350953209,365169004,380075013,395687560
"51000","Virginia","5","SA51","52","...","Population (persons) 1/",3207000,3292000,3315000,3434000,3504000,3557000,3555000,3588000,3722000,3844000,3914000,3951000,3986000,4095000,4180000,4276000,4357000,4411000,4456000,4508000,4558000,4614000,4659930,4752846,4828131,4906648,4978155,5056385,5132693,5205706,5284122,5324533,5368334,5444094,5492785,5564662,5643868,5715149,5811692,5932273,6036908,6120246,6216884,6301217,6414307,6509630,6593139,6670693,6750884,6829183,6900918,7000174,7105817,7198362,7286873,7366977,7475575,7577105,7673725,7751000,7833496,7925937,8025773,8110035,8192048,8262692,8317372,8367587,8411808
"51000","Virginia","5","SA51","53","...","Per capita disposable personal income (dollars) 2/",1117,1107,1241,1392,1465,1496,1534,1603,1657,1691,1725,1819,1845,1920,2018,2106,2323,2466,2622,2830,3072,3366,3636,3979,4289,4749,5149,5694,6145,6673,7422,8186,9159,10067,10861,11716,12932,13756,14601,15321,16578,17594,18253,18873,19811,20495,21213,21965,22673,23773,24854,26054,27841,29068,30055,31804,33727,35389,37288,38853,39884,39593,40436,41912,43685,42474,43904,45422,47040
"53000","Washington","8","SA51","51","...","Disposable personal income (thousands of dollars)",3430178,3494273,3952064,4233858,4466664,4753639,4940152,5203141,5440907,5794481,5867904,6257333,6464923,6789322,7309456,7468793,7981190,8577366,9586224,10452313,11556705,12506427,13449048,14295966,15254426,17114899,19429143,22066968,24382096,26986652,31096548,35384574,40191105,44741020,48298767,51987924,56043593,59395381,63726318,67133150,73394579,80364698,88094300,94771321,102516265,108054942,113297031,119591522,127539562,136489585,147926985,155544863,167689052,174452745,182431740,191263659,207343657,214101510,231391024,249584019,265164587,257496458,261264267,273248309,296675886,299448426,318446964,331395077,347894414
"53000","Washington","8","SA51","52","...","Population (persons) 1/",2255000,2294000,2387000,2424000,2448000,2466000,2516000,2604000,2668000,2724000,2773000,2821000,2855000,2882000,2942000,2955000,2961000,2967000,3057000,3174000,3270000,3343000,3417362,3446958,3446815,3477227,3547877,3618824,3690561,3772360,3886191,4012831,4154678,4235728,4276551,4300269,4343657,4400096,4452724,4531903,4639894,4746315,4903043,5025624,5160757,5278842,5375161,5481027,5569753,5674747,5769562,5842564,5910512,5985722,6052349,6104115,6178645,6257305,6370753,6461587,6562231,6667426,6743226,6822520,6895226,6968006,7054196,7160290,7288000
"53000","Washington","8","SA51","53","...","Per capita disposable personal income (dollars) 2/",1521,1523,1656,1747,1825,1928,1963,1998,2039,2127,2116,2218,2264,2356,2485,2528,2695,2891,3136,3293,3534,3741,3936,4147,4426,4922,5476,6098,6607,7154,8002,8818,9674,10563,11294,12089,12902,13499,14312,14813,15818,16932,17967,18858,19865,20469,21078,21819,22899,24052,25639,26623,28371,29145,30142,31334,33558,34216,36321,38626,40408,38620,38745,40051,43026,42975,45143,46282,47735
"54000","West Virginia","5","SA51","51","...","Disposable personal income (thousands of dollars)",1947450,1843111,1978564,2159801,2193954,2234552,2133945,2263716,2488659,2645565,2684409,2754381,2776733,2817402,2940192,3056588,3298524,3532794,3722633,3948529,4139615,4335491,4877719,5378733,5928837,6523901,7145717,8099424,8968085,10047828,11218237,12429821,13621807,14880854,15856649,16383754,17705936,18432545,18961584,19421751,20869999,21951470,23367340,24417611,26468952,27454634,28525447,29424010,30566010,31746813,33051197,33968941,35973281,37878089,40115880,41144282,42656902,43988390,47100528,48521306,51676603,53118121,54375081,57001071,58788445,58028990,59665281,60980800,61890230
"54000","West Virginia","5","SA51","52","...","Population (persons) 1/",1899000,1930000,2006000,1984000,1957000,1929000,1905000,1880000,1857000,1843000,1845000,1855000,1853000,1828000,1809000,1796000,1797000,1786000,1775000,1769000,1763000,1746000,1746629,1770252,1796910,1805293,1814048,1840548,1877440,1905628,1920342,1939062,1951349,1954125,1949605,1945058,1927696,1906831,1882352,1857583,1830213,1806570,1792548,1798735,1806451,1817539,1820421,1823700,1822808,1819113,1815609,1811799,1807021,1801481,1805414,1812295,1816438,1820492,1827912,1834052,1840310,1847775,1854230,1854972,1856560,1853231,1848514,1841053,1831102
"54000","West Virginia","5","SA51","53","...","Per capita disposable personal income (dollars) 2/",1026,955,986,1089,1121,1158,1120,1204,1340,1435,1455,1485,1499,1541,1625,1702,1836,1978,2097,2232,2348,2483,2793,3038,3299,3614,3939,4401,4777,5273,5842,6410,6981,7615,8133,8423,9185,9667,10073,10455,11403,12151,13036,13575,14652,15105,15670,16134,16769,17452,18204,18749,19908,21026,22220,22703,23484,24163,25767,26456,28080,28747,29325,30729,31665,31312,32277,33123,33799
"55000","Wisconsin","3","SA51","51","...","Disposable personal income (thousands of dollars)",4333706,4323993,4770863,5384806,5551719,5724735,5790322,6197988,6662349,6971090,7142521,7707367,7898012,8224001,8647209,8908056,9709806,10478454,11351259,11885449,12987626,14077075,15313165,16665500,18019065,20138048,22001516,24394274,26584209,29604463,32802480,36835398,40823404,44249684,47089458,50140031,55320943,58340214,61587228,64613819,68702546,74844088,78979419,82195691,88943826,93381399,98879683,103653708,108949030,114878802,122744322,128411727,137626254,144951525,152146914,156942612,164197787,168419256,178079255,185992191,193432485,194752711,198163372,207787571,217844433,217281246,227069261,234113313,242148346
"55000","Wisconsin","3","SA51","52","...","Population (persons) 1/",3314000,3391000,3438000,3439000,3469000,3506000,3608000,3679000,3742000,3791000,3843000,3891000,3962000,4009000,4049000,4112000,4165000,4232000,4274000,4303000,4345000,4378000,4425944,4459968,4498433,4518461,4538173,4569616,4584688,4613299,4631944,4665911,4712045,4726345,4728862,4721438,4735571,4747765,4755625,4777923,4822391,4856568,4904562,4964343,5025398,5084889,5133678,5184836,5229986,5266213,5297672,5332666,5373999,5406835,5445162,5479203,5514026,5546166,5577655,5610775,5640996,5669264,5690263,5709640,5726177,5742854,5758377,5767891,5778708
"55000","Wisconsin","3","SA51","53","...","Per capita disposable personal income (dollars) 2/",1308,1275,1388,1566,1600,1633,1605,1685,1780,1839,1859,1981,1993,2051,2136,2166,2331,2476,2656,2762,2989,3215,3460,3737,4006,4457,4848,5338,5798,6417,7082,7895,8664,9362,9958,10620,11682,12288,12950,13523,14247,15411,16103,16557,17699,18364,19261,19992,20832,21814,23169,24080,25610,26809,27942,28643,29778,30367,31927,33149,34290,34352,34825,36392,38044,37835,39433,40589,41904
"56000","Wyoming","7","SA51","51","...","Disposable personal income (thousands of dollars)",401768,436557,480482,530282,518799,519510,512245,555331,588826,627791,639389,671878,700422,741932,764220,773685,820347,845594,861055,915373,972941,1074129,1194774,1336431,1519203,1748769,2009663,2312966,2533397,2956339,3521473,4049475,4738266,5382753,5748919,5775337,6068732,6342805,6370820,6096814,6212414,6763071,7316775,7704480,8174702,8605572,8993112,9421058,9620249,10253667,10880664,11626670,12359339,13215609,14091443,15211489,16188327,17577735,19817703,20867839,23344169,22372622,23315906,25446898,27067308,27297759,29134210,29161869,28925958
"56000","Wyoming","7","SA51","52","...","Population (persons) 1/",269000,277000,290000,291000,293000,290000,293000,307000,312000,314000,315000,320000,331000,337000,333000,336000,339000,332000,323000,322000,324000,329000,333795,340023,346863,353353,364548,380477,395446,411530,430897,451850,474185,491712,506400,510344,504895,499696,495633,476966,465103,458373,453690,459260,466251,473081,480283,485160,488167,489451,490787,491780,494300,494657,500017,503453,509106,514157,522667,534876,546043,559851,564513,567725,576765,582684,583642,586555,585501
"56000","Wyoming","7","SA51","53","...","Per capita disposable personal income (dollars) 2/",1494,1576,1657,1822,1771,1791,1748,1809,1887,1999,2030,2100,2116,2202,2295,2303,2420,2547,2666,2843,3003,3265,3579,3930,4380,4949,5513,6079,6406,7184,8172,8962,9992,10947,11353,11317,12020,12693,12854,12782,13357,14755,16127,16776,17533,18190,18725,19418,19707,20949,22170,23642,25004,26717,28182,30214,31798,34187,37916,39014,42752,39962,41303,44823,46930,46848,49918,49717,49404
"91000","New England","1","SA51","51","...","Disposable personal income (thousands of dollars)",12685598,12721688,13974861,15174163,15840741,16953174,17516487,18649937,19920108,21047249,21289443,22619504,23382925,24672411,26096561,27192347,29581030,31633957,34076632,36893871,39363099,42991635,47150980,50921105,54369988,59550652,64450796,70534886,75944776,82978737,91617312,101608614,114426095,127065395,139156628,151976200,171360652,183976833,197743288,213612052,237832250,254263908,261895744,266931579,282320650,292065924,303801861,319105835,333216109,350710878,372903276,394439883,429244956,455894925,476980246,494876519,520463876,536989352,575406216,598049038,632134606,648249637,666636575,684326320,710081885,697297915,726642866,754491874,787575806
"91000","New England","1","SA51","52","...","Population (persons) 1/",9232000,9379000,9316000,9289000,9358000,9628000,9833000,9871000,9928000,10030000,10219000,10437000,10532000,10666000,10800000,10986000,11186000,11329000,11430000,11562000,11637000,11735000,11878088,11996218,12087834,12147736,12156540,12176402,12207302,12257357,12302714,12345269,12371656,12435782,12467917,12544350,12641838,12740544,12833004,12951233,13084523,13181740,13229502,13247630,13271045,13334364,13396380,13472634,13554814,13642197,13733828,13837653,13949721,14041043,14122441,14182454,14206683,14216656,14245540,14279205,14340115,14403575,14469344,14527701,14581225,14634725,14682710,14710229,14735525
"91000","New England","1","SA51","53","...","Per capita disposable personal income (dollars) 2/",1374,1356,1500,1634,1693,1761,1781,1889,2006,2098,2083,2167,2220,2313,2416,2475,2644,2792,2981,3191,3383,3664,3970,4245,4498,4902,5302,5793,6221,6770,7447,8231,9249,10218,11161,12115,13555,14440,15409,16494,18177,19289,19796,20149,21273,21903,22678,23685,24583,25708,27152,28505,30771,32469,33775,34894,36635,37772,40392,41883,44082,45006,46072,47105,48698,47647,49490,51290,53447
"92000","Mideast","2","SA51","51","...","Disposable personal income (thousands of dollars)",49017589,49698261,54255702,58079372,60653568,64989714,66724606,70841691,75778194,80241661,82142838,86487548,90053644,93813002,98923623,103316980,112234847,119589715,128087100,137225795,149152904,158405837,173671341,188891557,201411569,218497920,236206542,259872850,277652629,300058237,328488100,358636031,397505137,437920758,473634447,514272924,567201996,604824354,644249556,682648203,754596920,811916015,865859245,887266918,941646846,969805694,1001388816,1052436576,1099607931,1152049710,1214166031,1273614234,1372874000,1425285920,1493070355,1551278425,1635410558,1683486753,1778541470,1862056044,1933241480,1956895502,2006697407,2093187691,2204496303,2191717597,2281021764,2358590955,2445022100
"92000","Mideast","2","SA51","52","...","Population (persons) 1/",32981000,33623000,33726000,33937000,34466000,35146000,35835000,36323000,36677000,37127000,37721000,38202000,38597000,39133000,39552000,40083000,40555000,41025000,41360000,41617000,41924000,42111000,42516918,42869509,42991563,42836999,42709177,42727721,42667403,42546619,42421484,42358101,42272235,42328543,42382098,42543638,42686518,42793973,42991120,43189888,43435353,43584907,43761704,44070941,44392469,44717161,44969670,45186033,45383860,45579719,45822025,46105834,46386027,46619373,46841190,47034773,47162342,47239239,47334435,47473718,47684886,47943872,48212295,48477069,48689805,48859735,48995329,49083944,49123667
"92000","Mideast","2","SA51","53","...","Per capita disposable personal income (dollars) 2/",1486,1478,1609,1711,1760,1849,1862,1950,2066,2161,2178,2264,2333,2397,2501,2578,2767,2915,3097,3297,3558,3762,4085,4406,4685,5101,5531,6082,6507,7052,7743,8467,9403,10346,11175,12088,13288,14133,14986,15806,17373,18628,19786,20133,21212,21688,22268,23291,24229,25275,26497,27624,29597,30573,31875,32982,34676,35637,37574,39223,40542,40816,41622,43179,45276,44857,46556,48052,49773
"93000","Great Lakes","3","SA51","51","...","Disposable personal income (thousands of dollars)",43344823,42280561,46989571,51854500,54317475,59203368,59741502,64556115,68692884,71546403,72149104,76582351,78975458,81405701,85849408,89729568,97707371,106261998,114792836,120370916,129778573,139381688,148481138,161907351,174389212,195751576,211896255,232050500,252454631,278659945,307638911,337448248,368139545,399940409,423990442,448400556,497301523,526397103,555888221,580610958,624736945,669112029,707998584,728129276,785797094,817575441,864410766,908484968,953479985,1001804650,1060848035,1106429232,1181948454,1222165655,1261812023,1303902696,1358627159,1389478611,1457424552,1512853838,1567873634,1549455950,1580892403,1654747903,1723744548,1734903382,1806424886,1865892450,1935322325
"93000","Great Lakes","3","SA51","52","...","Population (persons) 1/",29832000,30324000,30530000,30883000,31498000,32166000,33063000,33779000,34404000,34967000,35578000,35928000,36290000,36616000,36927000,37357000,37868000,38405000,38951000,39347000,39645000,39904000,40319722,40622322,40824274,40946800,41036791,41105385,41186726,41353165,41510152,41610978,41693671,41647869,41492474,41366046,41393218,41417995,41455030,41589687,41720866,41872543,42091157,42495903,42902625,43274741,43589980,43923694,44239468,44493603,44727877,44969225,45216019,45401564,45550284,45707787,45844372,45949142,46071573,46187992,46275120,46355854,46440847,46507169,46572795,46660465,46731329,46742511,46755973
"93000","Great Lakes","3","SA51","53","...","Per capita disposable personal income (dollars) 2/",1453,1394,1539,1679,1724,1841,1807,1911,1997,2046,2028,2132,2176,2223,2325,2402,2580,2767,2947,3059,3274,3493,3683,3986,4272,4781,5164,5645,6130,6739,7411,8110,8830,9603,10218,10840,12014,12709,13409,13960,14974,15980,16821,17134,18316,18893,19830,20683,21553,22516,23718,24604,26140,26919,27702,28527,29636,30239,31634,32754,33882,33425,34041,35580,37012,37181,38656,39919,41392
"94000","Plains","4","SA51","51","...","Disposable personal income (thousands of dollars)",18319531,17001296,19245729,20629929,21590845,21860233,23090409,23521570,24671873,26454532,27989110,28667646,29924011,31048034,33103523,34387411,36322959,39765688,42468217,44430721,48110288,52002962,56983075,62063392,67694451,79483190,82780848,92181278,97987286,108059885,121944270,133342706,143961704,162458252,173443163,184536440,207298540,218464229,229455325,240117001,251895250,270602141,286382606,297806151,320323892,330117863,351992474,367336390,393456940,411149617,437042424,455577596,487010497,505841587,526039068,555225740,587589419,601964180,635917890,673779591,719297322,714517677,732168463,777591398,821437672,822404139,853728764,874945809,902104897
"94000","Plains","4","SA51","52","...","Population (persons) 1/",13604000,13850000,14103000,14167000,14175000,14268000,14453000,14730000,14905000,14979000,14994000,15195000,15424000,15570000,15657000,15715000,15787000,15819000,15888000,15942000,16047000,16202000,16349829,16474813,16562762,16628032,16671561,16742551,16863608,16949656,17028437,17097176,17207567,17264245,17291648,17325258,17382070,17401690,17392728,17427930,17533255,17595235,17697550,17843335,18026179,18209613,18380746,18549556,18705269,18851351,18988053,19130836,19275412,19374967,19468009,19569167,19687933,19802730,19956982,20105697,20248815,20392583,20537755,20646162,20759525,20883483,20995039,21095876,21185456
"94000","Plains","4","SA51","53","...","Per capita disposable personal income (dollars) 2/",1347,1228,1365,1456,1523,1532,1598,1597,1655,1766,1867,1887,1940,1994,2114,2188,2301,2514,2673,2787,2998,3210,3485,3767,4087,4780,4965,5506,5811,6375,7161,7799,8366,9410,10030,10651,11926,12554,13193,13778,14367,15379,16182,16690,17770,18129,19150,19803,21035,21810,23017,23814,25266,26108,27021,28372,29845,30398,31864,33512,35523,35038,35650,37663,39569,39381,40663,41475,42581
"95000","Southeast","5","SA51","51","...","Disposable personal income (thousands of dollars)",30503514,30347402,33947696,38390363,40621400,42676601,42968161,46590496,50107478,52731384,55504371,59105600,61010512,64476639,68398431,72933652,79523214,86156432,93798411,101631110,111394181,122750143,136075893,151264523,167990691,191562264,212543159,237175252,260882158,288568913,326390309,364157693,409583756,461389776,497057549,541011315,604468490,647823679,690733935,733881589,801968730,869195683,925877345,973931607,1048692710,1106728995,1170336828,1243266702,1311045386,1383311007,1480599035,1552844506,1663204060,1745652497,1828775859,1926447297,2065294639,2187545437,2338955628,2458857753,2557938618,2538210178,2612697350,2730871054,2840629693,2823987890,2966401916,3089154770,3220998870
"95000","Southeast","5","SA51","52","...","Population (persons) 1/",32275000,32803000,33860000,34421000,34661000,34681000,34830000,35399000,36071000,36874000,37435000,38115000,38885000,39544000,40179000,40742000,41349000,41857000,42257000,42611000,43042000,43440000,43973515,45013167,46019010,46991755,47954591,48787678,49513969,50311832,51113001,51976687,52881196,53627371,54248696,54856066,55514620,56198797,56861115,57536401,58120493,58733381,59516122,60500666,61508138,62530549,63574211,64601937,65611342,66655300,67626581,68569381,69497232,70317959,71151666,71961591,73019229,74148386,75065947,76122849,77057840,77814936,78565618,79257134,79968491,80592691,81312813,82092717,82883735
"95000","Southeast","5","SA51","53","...","Per capita disposable personal income (dollars) 2/",945,925,1003,1115,1172,1231,1234,1316,1389,1430,1483,1551,1569,1631,1702,1790,1923,2058,2220,2385,2588,2826,3094,3360,3650,4077,4432,4861,5269,5736,6386,7006,7745,8604,9163,9862,10888,11527,12148,12755,13798,14799,15557,16098,17050,17699,18409,19245,19982,20753,21894,22646,23932,24825,25703,26770,28284,29502,31159,32301,33195,32619,33255,34456,35522,35040,36481,37630,38862
"96000","Southwest","6","SA51","51","...","Disposable personal income (thousands of dollars)",12163905,13224008,14126715,15934022,17186895,17816178,18363929,19808437,21198139,22611822,23783501,25144514,25969112,27420737,28730489,29936241,32519554,34818073,37585713,40788644,44907822,49651198,55547299,61453732,67651242,77214922,86038441,98407784,109437837,121192957,139600656,159697779,182611832,210982236,232904167,252457099,278542237,299539793,312399310,319158788,340192844,361994941,387430910,407461664,440937335,466734571,495153698,529234847,564144739,607195564,656139245,689444996,747394082,796522430,829011357,870928284,920753338,996169804,1086625405,1151718789,1248332562,1217962409,1263385947,1352317987,1447401305,1466236533,1565789356,1624192675,1677456708
"96000","Southwest","6","SA51","52","...","Population (persons) 1/",11009000,11086000,11450000,11823000,12110000,12168000,12287000,12682000,12962000,13324000,13598000,13874000,14235000,14572000,14930000,15108000,15278000,15414000,15567000,15734000,15998000,16328000,16621375,17076950,17502870,17942658,18354229,18789070,19269802,19710280,20180482,20776513,21426140,21985332,22791219,23405364,23776476,24165954,24584827,24747513,24859623,25083118,25411251,25917326,26491437,27115790,27772489,28419852,29019737,29625063,30239551,30827272,31380654,31891889,32430969,32923761,33475468,34098071,34944948,35624083,36269039,36899289,37476981,37977582,38522127,39035750,39625267,40234946,40798243
"96000","Southwest","6","SA51","53","...","Per capita disposable personal income (dollars) 2/",1105,1193,1234,1348,1419,1464,1495,1562,1635,1697,1749,1812,1824,1882,1924,1981,2129,2259,2414,2592,2807,3041,3342,3599,3865,4303,4688,5238,5679,6149,6918,7686,8523,9596,10219,10786,11715,12395,12707,12897,13685,14432,15246,15722,16645,17213,17829,18622,19440,20496,21698,22365,23817,24976,25562,26453,27505,29215,31095,32330,34419,33008,33711,35608,37573,37561,39515,40368,41116
"97000","Rocky Mountain","7","SA51","51","...","Disposable personal income (thousands of dollars)",4393967,4429280,4961026,5608189,5873203,5910824,6024799,6559521,7078775,7678610,7882029,8278998,8703737,9229877,9981467,10281354,10938525,11733290,12378274,13103416,14115176,15581303,17633529,19747215,22216382,25351130,28401890,31712145,34798837,38587317,44599256,50037062,56837885,64338583,69639891,75500632,82142000,86370203,89870600,92611452,97947684,105787244,112547546,119816662,129853853,140350893,149885090,161871834,172716790,183620238,199869049,212780387,231816977,245508915,256484357,267218589,281259479,298903024,323446280,344299410,362769935,354594332,361134567,387165959,411656974,425070441,452926786,470290690,489601447
"97000","Rocky Mountain","7","SA51","52","...","Population (persons) 1/",3278000,3382000,3494000,3508000,3571000,3672000,3760000,3890000,4030000,4113000,4139000,4226000,4350000,4497000,4580000,4632000,4673000,4703000,4735000,4783000,4868000,4943000,5037873,5194044,5368407,5527390,5649835,5781745,5915555,6078758,6256862,6438928,6592318,6742612,6903979,7034816,7108977,7167704,7199874,7205624,7202616,7234109,7305119,7477155,7696444,7938748,8171343,8379865,8565452,8745913,8918147,9094461,9268926,9430982,9567277,9675332,9807510,9972107,10189958,10406301,10609537,10793888,10950134,11084173,11223521,11379275,11531525,11710907,11902923
"97000","Rocky Mountain","7","SA51","53","...","Per capita disposable personal income (dollars) 2/",1340,1310,1420,1599,1645,1610,1602,1686,1757,1867,1904,1959,2001,2052,2179,2220,2341,2495,2614,2740,2900,3152,3500,3802,4138,4586,5027,5485,5883,6348,7128,7771,8622,9542,10087,10732,11555,12050,12482,12853,13599,14623,15407,16024,16872,17679,18343,19317,20164,20995,22411,23397,25010,26032,26809,27619,28678,29974,31742,33086,34193,32851,32980,34930,36678,37355,39277,40158,41133
"98000","Far West*","8","SA51","51","...","Disposable personal income (thousands of dollars)",22100073,22812504,26663477,30013171,32681373,35062720,36277734,39374687,42749879,45531355,47592885,51668832,54142601,57382599,61755498,65657447,72025500,77164847,83577817,89675527,97511957,106581234,117108745,126539125,136715465,151904346,169600069,190917305,210131846,231498009,262492186,295621867,335175046,375363591,404059713,437786834,483246562,517762806,555167765,589817957,646802377,694609039,749152020,786956143,840792620,868604619,901145467,946453848,997829120,1054408336,1135705905,1191963166,1285874974,1352804071,1424895735,1510013450,1628940532,1703772839,1829275559,1902003537,1964692843,1948429315,1998018288,2101596688,2235118620,2231123103,2363371662,2489410777,2609545292
"98000","Far West*","8","SA51","52","...","Population (persons) 1/",13880000,14219000,15392000,15942000,16530000,17217000,17820000,18384000,19101000,19764000,20469000,21159000,21659000,22378000,23114000,23811000,24389000,24908000,25311000,25779000,26151000,26635000,27101402,27570486,27918162,28327835,28800911,29346033,29929494,30553208,31285112,31964927,32779936,33433990,34086401,34716476,35321190,36037077,36815133,37640660,38542275,39534189,40610409,41427985,42225887,42797622,43271002,43744822,44314342,45053779,45798042,46505506,47188420,47891178,48493357,49053068,49601761,50090268,50570529,51031362,51608614,52167532,52695219,53186368,53680890,54158784,54689444,55225488,55741991
"98000","Far West*","8","SA51","53","...","Per capita disposable personal income (dollars) 2/",1592,1604,1732,1883,1977,2037,2036,2142,2238,2304,2325,2442,2500,2564,2672,2757,2953,3098,3302,3479,3729,4002,4321,4590,4897,5362,5889,6506,7021,7577,8390,9248,10225,11227,11854,12610,13681,14368,15080,15670,16782,17570,18447,18996,19912,20296,20826,21636,22517,23403,24798,25631,27250,28247,29383,30783,32840,34014,36173,37271,38069,37349,37917,39514,41637,41196,43214,45077,46815
"Note: See the included footnote file."
